Objects
300
,,Global Angle abb4400_tcp:abb4400_tcp,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4877,0,0.725414,2.037957,0.029035,106.958199,-1066.107056,2034.476074
4878,0,0.725537,2.037981,0.028998,106.944771,-1066.103638,2034.479370
4879,0,0.725402,2.037936,0.029019,106.937592,-1066.088989,2034.485352
4880,0,0.725253,2.037869,0.029049,106.934555,-1066.072266,2034.497681
4881,0,0.725324,2.037912,0.029127,106.922180,-1066.059326,2034.495850
4882,0,0.725470,2.037951,0.029002,106.905487,-1066.056152,2034.496338
4883,0,0.725383,2.037958,0.029031,106.908325,-1066.065063,2034.498413
4884,0,0.725227,2.037870,0.029036,106.915886,-1066.072266,2034.504150
4885,0,0.725264,2.037850,0.029070,106.903107,-1066.054077,2034.504639
4886,0,0.725428,2.037965,0.029046,106.874153,-1066.037231,2034.496582
4887,0,0.725490,2.037963,0.028989,106.863670,-1066.034180,2034.494141
4888,0,0.725326,2.037897,0.029020,106.869881,-1066.045410,2034.497070
4889,0,0.725298,2.037838,0.029051,106.879730,-1066.064453,2034.500366
4890,0,0.725407,2.037940,0.029059,106.878670,-1066.077881,2034.491577
4891,0,0.725525,2.037984,0.028996,106.875000,-1066.079712,2034.488892
4892,0,0.725383,2.037910,0.029020,106.888428,-1066.078979,2034.495605
4893,0,0.725266,2.037870,0.029105,106.897354,-1066.077881,2034.498413
4894,0,0.725339,2.037934,0.029065,106.889862,-1066.055054,2034.499390
4895,0,0.725511,2.037980,0.029026,106.886086,-1066.045044,2034.496826
4896,0,0.725379,2.037922,0.029030,106.911224,-1066.065186,2034.498901
4897,0,0.725282,2.037877,0.029076,106.936562,-1066.085327,2034.501343
4898,0,0.725280,2.037894,0.029087,106.944168,-1066.082275,2034.494629
4899,0,0.725468,2.038004,0.029071,106.938530,-1066.080566,2034.488892
4900,0,0.725452,2.037992,0.029028,106.941689,-1066.074585,2034.482300
4901,0,0.725284,2.037911,0.029051,106.952950,-1066.080933,2034.487061
4902,0,0.725296,2.037914,0.029066,106.956474,-1066.086182,2034.482300
4903,0,0.725460,2.037956,0.029006,106.947540,-1066.085693,2034.474854
4904,0,0.725498,2.038020,0.029024,106.942688,-1066.097900,2034.474854
4905,0,0.725295,2.037933,0.029060,106.953369,-1066.106201,2034.481567
4906,0,0.725264,2.037897,0.029090,106.940102,-1066.093628,2034.487671
4907,0,0.725374,2.037944,0.029100,106.917519,-1066.073242,2034.487427
4908,0,0.725490,2.038013,0.029042,106.898849,-1066.063477,2034.489624
4909,0,0.725361,2.037910,0.029066,106.902191,-1066.074341,2034.497314
4910,0,0.725276,2.037847,0.029102,106.911964,-1066.093018,2034.504150
4911,0,0.725350,2.037898,0.029088,106.907478,-1066.094971,2034.503906
4912,0,0.725486,2.037939,0.028975,106.894249,-1066.085938,2034.498901
4913,0,0.725424,2.037926,0.029049,106.888199,-1066.073608,2034.500610
4914,0,0.725286,2.037857,0.029053,106.891121,-1066.068970,2034.502319
4915,0,0.725329,2.037895,0.029078,106.879684,-1066.049927,2034.500122
4916,0,0.725458,2.037940,0.028995,106.870743,-1066.036743,2034.495605
4917,0,0.725451,2.037951,0.029013,106.877708,-1066.043823,2034.494873
4918,0,0.725262,2.037875,0.029125,106.898430,-1066.057739,2034.494629
4919,0,0.725273,2.037849,0.029081,106.903511,-1066.060669,2034.496826
4920,0,0.725362,2.037966,0.029064,106.895065,-1066.055176,2034.489624
4921,0,0.725483,2.038002,0.029017,106.891052,-1066.052490,2034.488159
4922,0,0.725331,2.037948,0.029081,106.907639,-1066.057129,2034.493896
4923,0,0.725274,2.037873,0.029061,106.918701,-1066.072510,2034.496826
4924,0,0.725384,2.037939,0.029054,106.924988,-1066.094360,2034.493164
4925,0,0.725512,2.037966,0.029025,106.932037,-1066.105103,2034.489868
4926,0,0.725395,2.037919,0.029043,106.942932,-1066.107178,2034.490356
4927,0,0.725310,2.037903,0.029096,106.950142,-1066.111938,2034.493164
4928,0,0.725326,2.037915,0.029034,106.938881,-1066.088379,2034.488159
4929,0,0.725473,2.037990,0.029018,106.925247,-1066.072144,2034.481567
4930,0,0.725386,2.037989,0.029082,106.933479,-1066.081421,2034.476318
4931,0,0.725273,2.037910,0.029121,106.945564,-1066.089966,2034.480103
4932,0,0.725285,2.037880,0.029058,106.945473,-1066.100586,2034.484375
4933,0,0.725421,2.037964,0.029018,106.929535,-1066.091064,2034.481323
4934,0,0.725505,2.037971,0.029057,106.912621,-1066.079468,2034.482422
4935,0,0.725300,2.037907,0.029109,106.910416,-1066.067627,2034.493652
4936,0,0.725316,2.037870,0.029074,106.908958,-1066.078125,2034.494629
4937,0,0.725417,2.037913,0.029016,106.894356,-1066.076660,2034.496338
4938,0,0.725468,2.037961,0.029012,106.894165,-1066.086548,2034.492676
4939,0,0.725356,2.037912,0.029112,106.903145,-1066.091919,2034.501587
4940,0,0.725251,2.037877,0.029060,106.909828,-1066.090210,2034.504639
4941,0,0.725397,2.037911,0.029046,106.890480,-1066.059692,2034.505859
4942,0,0.725479,2.037969,0.029017,106.879036,-1066.042969,2034.497070
4943,0,0.725411,2.037954,0.029071,106.882790,-1066.034058,2034.498169
4944,0,0.725253,2.037882,0.029075,106.897781,-1066.047241,2034.499878
4945,0,0.725329,2.037916,0.029064,106.903587,-1066.066528,2034.494385
4946,0,0.725441,2.037959,0.029040,106.900757,-1066.080566,2034.484131
4947,0,0.725459,2.037966,0.029038,106.905876,-1066.087891,2034.482422
4948,0,0.725338,2.037895,0.029069,106.914948,-1066.096558,2034.487671
4949,0,0.725350,2.037887,0.029089,106.912354,-1066.095459,2034.486816
4950,0,0.725417,2.037936,0.029033,106.904472,-1066.090820,2034.483887
4951,0,0.725497,2.037956,0.029032,106.905396,-1066.085693,2034.484619
4952,0,0.725364,2.037930,0.029128,106.925072,-1066.102661,2034.489624
4953,0,0.725295,2.037862,0.029023,106.935143,-1066.113281,2034.493652
4954,0,0.725387,2.037919,0.029055,106.934639,-1066.100952,2034.488403
4955,0,0.725432,2.037991,0.029051,106.925179,-1066.078125,2034.486572
4956,0,0.725357,2.037965,0.029109,106.925957,-1066.057251,2034.486328
4957,0,0.725281,2.037910,0.029095,106.935555,-1066.066284,2034.489624
4958,0,0.725347,2.037946,0.029008,106.934341,-1066.069946,2034.488403
4959,0,0.725484,2.037978,0.029018,106.927757,-1066.076904,2034.484619
4960,0,0.725438,2.037947,0.029049,106.929688,-1066.086914,2034.487915
4961,0,0.725325,2.037905,0.029077,106.934807,-1066.097290,2034.492432
4962,0,0.725391,2.037870,0.029014,106.921028,-1066.093628,2034.493408
4963,0,0.725486,2.037952,0.029012,106.900818,-1066.085938,2034.492310
4964,0,0.725448,2.037975,0.029055,106.891029,-1066.079834,2034.487427
4965,0,0.725336,2.037899,0.029090,106.898621,-1066.085693,2034.493164
4966,0,0.725286,2.037909,0.029093,106.902908,-1066.099976,2034.495850
4967,0,0.725412,2.037946,0.029068,106.893921,-1066.096558,2034.491577
4968,0,0.725439,2.037958,0.029033,106.885605,-1066.074707,2034.488892
4969,0,0.725325,2.037924,0.029143,106.891632,-1066.068726,2034.493164
4970,0,0.725278,2.037873,0.029048,106.886589,-1066.059082,2034.498169
4971,0,0.725385,2.037887,0.029005,106.884155,-1066.049805,2034.492676
4972,0,0.725497,2.037962,0.029013,106.883522,-1066.052490,2034.486816
4973,0,0.725362,2.037917,0.029090,106.900085,-1066.071289,2034.489136
4974,0,0.725328,2.037873,0.029023,106.917999,-1066.095581,2034.491333
4975,0,0.725357,2.037912,0.029039,106.918144,-1066.089966,2034.491577
4976,0,0.725452,2.037955,0.029015,106.910042,-1066.078735,2034.484863
4977,0,0.725454,2.037965,0.029092,106.917946,-1066.074097,2034.485107
4978,0,0.725317,2.037917,0.029077,106.923851,-1066.078247,2034.491577
4979,0,0.725305,2.037931,0.029036,106.932053,-1066.090088,2034.494629
4980,0,0.725415,2.037979,0.029058,106.933434,-1066.096802,2034.486816
4981,0,0.725448,2.037955,0.029034,106.934380,-1066.095947,2034.486816
4982,0,0.725332,2.037917,0.029130,106.941589,-1066.098633,2034.488159
4983,0,0.725287,2.037910,0.029032,106.934593,-1066.093750,2034.488159
4984,0,0.725406,2.037951,0.029024,106.924011,-1066.082031,2034.481567
4985,0,0.725453,2.037996,0.029067,106.917877,-1066.081909,2034.476562
4986,0,0.725383,2.037948,0.029096,106.923553,-1066.083618,2034.479858
4987,0,0.725336,2.037876,0.029015,106.924248,-1066.098999,2034.489624
4988,0,0.725374,2.037903,0.028997,106.913773,-1066.097046,2034.488159
4989,0,0.725472,2.037940,0.029051,106.898392,-1066.076782,2034.490845
4990,0,0.725394,2.037937,0.029115,106.891655,-1066.062134,2034.490845
4991,0,0.725310,2.037876,0.029072,106.888611,-1066.064819,2034.498413
4992,0,0.725334,2.037891,0.029032,106.889008,-1066.065063,2034.499634
4993,0,0.725436,2.037936,0.029080,106.890091,-1066.077881,2034.490601
4994,0,0.725425,2.037951,0.029094,106.894707,-1066.078125,2034.493652
4995,0,0.725346,2.037892,0.029099,106.902092,-1066.093750,2034.498657
4996,0,0.725308,2.037875,0.029013,106.905136,-1066.091187,2034.500610
4997,0,0.725401,2.037935,0.029048,106.894249,-1066.065063,2034.497314
4998,0,0.725457,2.037953,0.029064,106.894913,-1066.063965,2034.491577
4999,0,0.725333,2.037913,0.029054,106.903336,-1066.055908,2034.492065
5000,0,0.725343,2.037880,0.029025,106.918991,-1066.086792,2034.490845
5001,0,0.725347,2.037918,0.029046,106.924995,-1066.084961,2034.485352
5002,0,0.725429,2.038000,0.029108,106.920059,-1066.085083,2034.483154
5003,0,0.725366,2.037951,0.029100,106.921570,-1066.082031,2034.480835
5004,0,0.725321,2.037901,0.029076,106.915764,-1066.069946,2034.488159
5005,0,0.725366,2.037920,0.029051,106.914604,-1066.079712,2034.487061
5006,0,0.725406,2.037947,0.029047,106.912033,-1066.073364,2034.481323
5007,0,0.725416,2.037973,0.029121,106.920082,-1066.095947,2034.483887
5008,0,0.725376,2.037887,0.029032,106.933189,-1066.112427,2034.491821
5009,0,0.725374,2.037888,0.029006,106.929840,-1066.119263,2034.490601
5010,0,0.725453,2.037928,0.029060,106.921814,-1066.099487,2034.492676
5011,0,0.725469,2.037937,0.029085,106.912170,-1066.083130,2034.489868
5012,0,0.725360,2.037917,0.029073,106.910919,-1066.075317,2034.489380
5013,0,0.725350,2.037886,0.029007,106.910660,-1066.081787,2034.490356
5014,0,0.725376,2.037958,0.029084,106.912399,-1066.080688,2034.487671
5015,0,0.725433,2.037972,0.029102,106.911453,-1066.081787,2034.485107
5016,0,0.725364,2.037937,0.029111,106.912346,-1066.082520,2034.489868
5017,0,0.725292,2.037887,0.029026,106.909470,-1066.077637,2034.494873
5018,0,0.725353,2.037921,0.029054,106.897072,-1066.062378,2034.496338
5019,0,0.725437,2.037972,0.029108,106.892082,-1066.055298,2034.490601
5020,0,0.725415,2.037951,0.029074,106.894188,-1066.064453,2034.491821
5021,0,0.725309,2.037898,0.029022,106.909103,-1066.097900,2034.493652
5022,0,0.725353,2.037887,0.029025,106.916573,-1066.108887,2034.497559
5023,0,0.725402,2.037924,0.029060,106.913361,-1066.107300,2034.490112
5024,0,0.725444,2.037933,0.029047,106.904633,-1066.091187,2034.488647
5025,0,0.725408,2.037916,0.029063,106.901627,-1066.079224,2034.491821
5026,0,0.725347,2.037921,0.029026,106.901451,-1066.078613,2034.487061
5027,0,0.725409,2.037921,0.029114,106.899994,-1066.059326,2034.482910
5028,0,0.725405,2.037968,0.029068,106.908638,-1066.076416,2034.479126
5029,0,0.725354,2.037940,0.029104,106.920166,-1066.085815,2034.484375
5030,0,0.725356,2.037908,0.029046,106.931541,-1066.106323,2034.486328
5031,0,0.725337,2.037907,0.029058,106.921425,-1066.084351,2034.487427
5032,0,0.725423,2.037980,0.029083,106.906631,-1066.063721,2034.488892
5033,0,0.725422,2.037971,0.029084,106.908859,-1066.068481,2034.490356
5034,0,0.725361,2.037899,0.029015,106.917175,-1066.087402,2034.496826
5035,0,0.725343,2.037907,0.029054,106.922997,-1066.093628,2034.496338
5036,0,0.725439,2.037933,0.029116,106.918304,-1066.090088,2034.493408
5037,0,0.725433,2.037949,0.029048,106.924301,-1066.097290,2034.496338
5038,0,0.725349,2.037901,0.029012,106.922859,-1066.087646,2034.496582
5039,0,0.725294,2.037905,0.029018,106.911255,-1066.068359,2034.499390
5040,0,0.725371,2.037944,0.029073,106.901031,-1066.044312,2034.494873
5041,0,0.725452,2.037964,0.029065,106.898605,-1066.047729,2034.489136
5042,0,0.725354,2.037919,0.029063,106.909706,-1066.069092,2034.491821
5043,0,0.725338,2.037888,0.029022,106.914116,-1066.092651,2034.494385
5044,0,0.725360,2.037898,0.029108,106.907730,-1066.088379,2034.491577
5045,0,0.725456,2.037953,0.029076,106.893707,-1066.080200,2034.486816
5046,0,0.725432,2.037935,0.029061,106.889847,-1066.079956,2034.489136
5047,0,0.725365,2.037890,0.029030,106.888603,-1066.086182,2034.488892
5048,0,0.725354,2.037917,0.029078,106.890984,-1066.084595,2034.488159
5049,0,0.725425,2.037965,0.029099,106.898788,-1066.092163,2034.484375
5050,0,0.725414,2.037953,0.029074,106.905380,-1066.101685,2034.489380
5051,0,0.725325,2.037898,0.029048,106.915367,-1066.103638,2034.495605
5052,0,0.725316,2.037921,0.029084,106.915771,-1066.084106,2034.498901
5053,0,0.725412,2.037944,0.029094,106.906281,-1066.066772,2034.494629
5054,0,0.725407,2.037977,0.029086,106.906219,-1066.059326,2034.495850
5055,0,0.725394,2.037943,0.029086,106.916916,-1066.072021,2034.494873
5056,0,0.725313,2.037914,0.029052,106.928360,-1066.086670,2034.496826
5057,0,0.725357,2.037944,0.029103,106.935852,-1066.099731,2034.492676
5058,0,0.725441,2.037990,0.029023,106.932045,-1066.097412,2034.487427
5059,0,0.725380,2.037949,0.029048,106.929062,-1066.099976,2034.490601
5060,0,0.725338,2.037899,0.029031,106.921906,-1066.085938,2034.492310
5061,0,0.725367,2.037927,0.029107,106.911583,-1066.064941,2034.488892
5062,0,0.725473,2.037949,0.029059,106.905533,-1066.073975,2034.485352
5063,0,0.725410,2.037948,0.029065,106.906357,-1066.079590,2034.487427
5064,0,0.725339,2.037918,0.029019,106.914635,-1066.100098,2034.487427
5065,0,0.725291,2.037891,0.029077,106.911057,-1066.088501,2034.488892
5066,0,0.725414,2.037964,0.029084,106.903557,-1066.086548,2034.484619
5067,0,0.725396,2.037970,0.029041,106.892975,-1066.075439,2034.484863
5068,0,0.725384,2.037890,0.028988,106.896118,-1066.073364,2034.490356
5069,0,0.725323,2.037895,0.029058,106.903053,-1066.078735,2034.494141
5070,0,0.725403,2.037938,0.029054,106.901695,-1066.078125,2034.493652
5071,0,0.725451,2.037948,0.029053,106.903419,-1066.083984,2034.493164
5072,0,0.725409,2.037917,0.029003,106.906357,-1066.088379,2034.497559
5073,0,0.725328,2.037864,0.029047,106.912697,-1066.087402,2034.500854
5074,0,0.725373,2.037927,0.029089,106.903236,-1066.070190,2034.496582
5075,0,0.725403,2.037971,0.029046,106.894844,-1066.054565,2034.492676
5076,0,0.725360,2.037963,0.029068,106.903267,-1066.063477,2034.494629
5077,0,0.725276,2.037921,0.029028,106.915558,-1066.082886,2034.494873
5078,0,0.725313,2.037898,0.029131,106.922211,-1066.085815,2034.492920
5079,0,0.725437,2.037964,0.029074,106.918266,-1066.087402,2034.487915
5080,0,0.725412,2.037976,0.029040,106.915245,-1066.081299,2034.488403
5081,0,0.725354,2.037893,0.029028,106.917099,-1066.086548,2034.490112
5082,0,0.725322,2.037903,0.029078,106.922394,-1066.083862,2034.492310
5083,0,0.725406,2.037949,0.029072,106.915909,-1066.078857,2034.485840
5084,0,0.725437,2.037957,0.029020,106.919487,-1066.091064,2034.485352
5085,0,0.725400,2.037907,0.029034,106.925575,-1066.105103,2034.489136
5086,0,0.725303,2.037896,0.029053,106.930206,-1066.105225,2034.490845
5087,0,0.725375,2.037948,0.029107,106.916733,-1066.086792,2034.487305
5088,0,0.725449,2.037956,0.029070,106.902855,-1066.068970,2034.484619
5089,0,0.725367,2.037944,0.029064,106.902763,-1066.066162,2034.491821
5090,0,0.725305,2.037880,0.029041,106.910851,-1066.078247,2034.497925
5091,0,0.725320,2.037909,0.029100,106.908676,-1066.072266,2034.495605
5092,0,0.725460,2.037942,0.029054,106.899574,-1066.073975,2034.490845
5093,0,0.725422,2.037922,0.029023,106.903465,-1066.082031,2034.493896
5094,0,0.725348,2.037896,0.029065,106.908188,-1066.080078,2034.498901
5095,0,0.725352,2.037893,0.029084,106.903282,-1066.063232,2034.499146
5096,0,0.725398,2.037953,0.029071,106.893494,-1066.051270,2034.498169
5097,0,0.725424,2.037967,0.029052,106.894691,-1066.059082,2034.499634
5098,0,0.725305,2.037909,0.029028,106.905006,-1066.066772,2034.502319
5099,0,0.725327,2.037892,0.029106,106.913330,-1066.075073,2034.502930
5100,0,0.725364,2.037945,0.029103,106.910698,-1066.070190,2034.502930
5101,0,0.725444,2.037964,0.029028,106.901810,-1066.059082,2034.498657
5102,0,0.725347,2.037929,0.029043,106.909760,-1066.069702,2034.502319
5103,0,0.725303,2.037895,0.029049,106.916824,-1066.073853,2034.500366
5104,0,0.725350,2.037929,0.029111,106.917870,-1066.078857,2034.493408
5105,0,0.725473,2.037969,0.029015,106.912048,-1066.086548,2034.489868
5106,0,0.725417,2.037948,0.029068,106.924797,-1066.100342,2034.483398
5107,0,0.725362,2.037896,0.029091,106.930763,-1066.106079,2034.483887
5108,0,0.725366,2.037905,0.029100,106.922943,-1066.094116,2034.478394
5109,0,0.725454,2.037954,0.029041,106.910873,-1066.082764,2034.476074
5110,0,0.725439,2.037956,0.029004,106.913361,-1066.082642,2034.476562
5111,0,0.725363,2.037909,0.029088,106.916092,-1066.085571,2034.482666
5112,0,0.725291,2.037920,0.029108,106.917595,-1066.084839,2034.485107
5113,0,0.725383,2.037958,0.029047,106.916359,-1066.088867,2034.484375
5114,0,0.725429,2.037958,0.029052,106.909912,-1066.074951,2034.490112
5115,0,0.725328,2.037915,0.029078,106.911140,-1066.075806,2034.498901
5116,0,0.725266,2.037907,0.029086,106.914627,-1066.074341,2034.504883
5117,0,0.725396,2.037925,0.029076,106.906113,-1066.062378,2034.503418
5118,0,0.725416,2.037966,0.029024,106.904427,-1066.066406,2034.505127
5119,0,0.725386,2.037926,0.029058,106.905083,-1066.065796,2034.506836
5120,0,0.725292,2.037888,0.029070,106.913605,-1066.077881,2034.504395
5121,0,0.725364,2.037921,0.029098,106.911858,-1066.072388,2034.498169
5122,0,0.725446,2.037945,0.029003,106.901131,-1066.067383,2034.489136
5123,0,0.725397,2.037930,0.029064,106.901695,-1066.064087,2034.486084
5124,0,0.725301,2.037891,0.029098,106.907829,-1066.075928,2034.489136
5125,0,0.725331,2.037906,0.029093,106.908127,-1066.083984,2034.486328
5126,0,0.725437,2.037977,0.029048,106.902489,-1066.079346,2034.482422
5127,0,0.725441,2.037943,0.029042,106.899719,-1066.086670,2034.485596
5128,0,0.725343,2.037915,0.029096,106.912628,-1066.094971,2034.489868
5129,0,0.725325,2.037884,0.029094,106.916023,-1066.096558,2034.491577
5130,0,0.725428,2.037941,0.029070,106.910255,-1066.090454,2034.489136
5131,0,0.725456,2.037943,0.029044,106.910881,-1066.087280,2034.490845
5132,0,0.725383,2.037908,0.029039,106.921242,-1066.084839,2034.497681
5133,0,0.725302,2.037896,0.029061,106.925156,-1066.078735,2034.504395
5134,0,0.725381,2.037926,0.029072,106.922279,-1066.064941,2034.500854
5135,0,0.725458,2.037957,0.029032,106.914986,-1066.058105,2034.500610
5136,0,0.725380,2.037907,0.029051,106.919312,-1066.058960,2034.500122
5137,0,0.725289,2.037922,0.029107,106.925156,-1066.062500,2034.500366
5138,0,0.725317,2.037942,0.029109,106.916924,-1066.065552,2034.500366
5139,0,0.725399,2.037968,0.029051,106.909683,-1066.073486,2034.492065
5140,0,0.725388,2.037934,0.029094,106.906754,-1066.079590,2034.491333
5141,0,0.725314,2.037884,0.029091,106.914978,-1066.091919,2034.491821
5142,0,0.725355,2.037903,0.029085,106.907516,-1066.090942,2034.487671
5143,0,0.725435,2.037928,0.029021,106.900330,-1066.092529,2034.482422
5144,0,0.725420,2.037962,0.029039,106.899467,-1066.089966,2034.484131
5145,0,0.725325,2.037894,0.029065,106.909714,-1066.090576,2034.487061
5146,0,0.725298,2.037887,0.029080,106.907127,-1066.081299,2034.491821
5147,0,0.725384,2.037944,0.029043,106.900330,-1066.073120,2034.493896
5148,0,0.725480,2.037930,0.029023,106.894554,-1066.062500,2034.491821
5149,0,0.725359,2.037934,0.029121,106.906548,-1066.060547,2034.493652
5150,0,0.725291,2.037899,0.029087,106.912155,-1066.064819,2034.494873
5151,0,0.725364,2.037940,0.029067,106.906960,-1066.066040,2034.496338
5152,0,0.725465,2.037956,0.028996,106.907448,-1066.070068,2034.496338
5153,0,0.725355,2.037941,0.029063,106.916489,-1066.084839,2034.501587
5154,0,0.725285,2.037867,0.029045,106.922241,-1066.089722,2034.504639
5155,0,0.725340,2.037921,0.029073,106.914635,-1066.081421,2034.501099
5156,0,0.725415,2.037967,0.029032,106.908287,-1066.079590,2034.496338
